type,title,cast,release_year,id,duration_type,duration_int,calificacion,califPromedio
tv show,marianne,"victoire du bois, lucie boujenah, tiphaine daviot, ralph amoussou, bellamine abdelmalek, mehdi meskar, alban lenoir, mireille herbstmeyer, corinne valancogne, patrick d'assumçao, pierre aussedat",2019,ns3522,season,1,3.0,3.5
movie,shanghai fortress,"lu han, shu qi, shi liang, godfrey gao, wang gongliang, wang sen, sun jialing, vincent matile",2019,ns3523,min,107,5.0,3.5
movie,tall girl,"ava michelle, griffin gluck, sabrina carpenter, paris berelc, luke eisner, clara wilsey, anjelika washington, rico paris, angela kinsey, steve zahn",2019,ns3524,min,103,2.5,3.5
tv show,top boy,"ashley walters, kane robinson, micheal ward, shone romulus, simbiatu ajikawo, lisa dwan, david omoregie, jasmine jobson, hope ikpoku jr., araloyin oshunremi, keiyon cook",2019,ns3525,season,1,4.0,3.5
tv show,unbelievable,"toni collette, merritt wever, kaitlyn dever, dale dickey, scott lawrence, danielle macdonald, austin hébert, eric lange, elizabeth marvel",2019,ns3526,season,1,4.0,3.5
tv show,the i-land,"natalie martinez, kate bosworth, ronald peet, kyle schmid, alex pettyfer, sibylla deen, gilles geary, anthony lee medina, kota eberhardt, michelle veintimilla, bruce mcgill",2019,ns3527,season,1,4.0,3.6
tv show,"the mind, explained",emma stone,2019,ns3528,season,1,3.5,3.5
movie,bill burr: paper tiger,bill burr,2019,ns3529,min,67,5.0,3.6
movie,evelyn,,2019,ns3530,min,96,2.5,3.6
movie,article 15,"ayushmann khurrana, nassar, manoj pahwa, kumud mishra, isha talwar, sayani gupta, mohammed zeeshan ayyub, subhrajyoti barat, sushil pandey, aakash dabhade",2019,ns3531,min,125,4.5,3.5
movie,care of kancharapalem,"subba rao vepada, radha bessy, kesava karri, nithyasri goru, karthik rathnam, praneetha patnaik, mohan bhagath, praveena paruchuri",2018,ns3532,min,142,3.5,3.5
movie,ee nagaraniki emaindi,"vishwaksen naidu, sushanth reddy, abhinav gomatam, venkatesh kakumanu, anisha ambrose, simran choudhary",2018,ns3533,min,133,3.0,3.5
movie,kill me if you dare,"murat boz, seda bakan, açelya topaloğlu, özgür emre yıldırım, seda güven, yosi mizrahi, dilşad şimşek, ali yoğurtçuoğlu",2019,ns3534,min,100,3.5,3.5
tv show,the spy,"sacha baron cohen, noah emmerich, hadar ratzon rotem, alexander siddig, waleed zuaiter, nassim lyes",2019,ns3535,season,1,5.0,3.5
movie,american factory: a conversation with the obamas,"president barack obama, michelle obama, julia reichert, steven bognar",2019,ns3536,min,10,5.0,3.5
movie,saawan,"karam hussain, arif bahlim, najiba faiz, saleem mairaj, imran aslam, daniyal yousuf, sohail malik, ali hafiz",2016,ns3537,min,128,4.5,3.5
movie,watchman,"g.v. prakash kumar, samyuktha hegde, suman, raj arjun, yogi babu, munishkanth",2019,ns3538,min,93,4.5,3.6
movie,elena,,2012,ns3539,min,81,1.0,3.4
tv show,loo loo kids: johny & friends musical adventures,,2016,ns3540,season,1,5.0,3.5
tv show,moving art,,2018,ns3541,seasons,3,4.0,3.6
tv show,naruto,"junko takeuchi, chie nakamura, noriaki sugiyama, kazuhiko inoue, toshihiko seki, hidekatsu shibata, masako katsuki, nana mizuki",2006,ns3542,seasons,9,4.0,3.5
movie,olmo & the seagull,"olivia corsini, sergio nicolai, arman saribekyan, sylvain jailloux, francis ressort, pancho garcia aguirre, shaghayegh beheshti, elena bellei, sébastien brottet-michel, célia catalifo",2014,ns3543,min,82,3.0,3.5
tv show,serial killer with piers morgan,piers morgan,2018,ns3544,season,1,3.0,3.5
movie,spookley the square pumpkin,"sonja ball, craig francis, rick jones, michel perron, holly gauthier-frankel, norman groulx, terrence scammell, bruce dinsmore, jennifer seguin",2004,ns3545,min,47,0.5,3.4
movie,uncle naji in uae,"ibrahim almeirasi, ahmed saif, alia almannai, mohamed morshed, mohamed alkendi, tariq almuhairi",2019,ns3546,min,95,4.0,3.6
tv show,luo bao bei,"hana burnett, natalia-jade jonathan, leo tang, gok wan, ching-he huang, pik sen lim, david yip",2018,ns3547,season,1,4.0,3.5
movie,back to school,"ludovik, jérôme niel, nicolas berno, johann dionnet, caroline anglade, joséphine draï, pauline deshons, marc riso, romain lancry, nicolas lumbreras, claire tran, pitcho womba konga",2019,ns3548,min,84,4.0,3.5
movie,feo pero sabroso,"iván marín, lina cardona, carlos barbosa, ana cristina botero, karine amaya, fabiola posada, nelson polanía, andrea carvajal, rocío tavera, alberto saavedra, christian lópez, jorge herrera, ricardo quevedo",2018,ns3549,min,91,3.0,3.5
movie,mi amigo alexis,"luciano gonzález, alexis sánchez, daniel muñoz, ignacia uribe, marco baeza, manuela oyarzún, camilo carmona, alejandra yañez, lorna campos, gustavo becerra",2019,ns3550,min,102,4.0,3.5
tv show,styling hollywood,"jason bolden, adair curtis",2019,ns3551,season,1,4.0,3.5
tv show,the dark crystal: age of resistance,"taron egerton, nathalie emmanuel, anya taylor-joy, donna kimball, mark hamill, simon pegg, helena bonham carter, lena headey, alicia vikander, awkwafina, gugu mbatha-raw, benedict wong, caitriona balfe, natalie dormer, harvey fierstein, andy samberg, ralph ineson, jason isaacs, eddie izzard, theo james, hannah john-kamen, toby jones, keegan-michael key, mark strong, sigourney weaver, ólafur darri ólafsson",2019,ns3552,season,1,5.0,3.6
tv show,the good bandit,"diego vásquez, carolina acevedo, norma nivia, ana maría arango, álvaro bayona, katherine porto, tiberio cruz, felipe calero, jimena durán, andrés toro, sebastián sánchez, isabella barragán",2018,ns3553,season,1,3.0,3.5
tv show,true and the rainbow kingdom,"michela luci, jamie watson, anna claire bartlam, dante zee, eric peterson",2019,ns3554,seasons,3,3.0,3.6
movie,unbridled,"natalia de molina, daniel grao, natalia mateo, ignacio mateos, borja luna, mario tardón, mariana cordero",2018,ns3555,min,100,2.0,3.5
movie,falling inn love,"christina milian, adam demos, jeffrey bowyer-chapman, anna jullienne, claire chitham, blair strang, jonathan martin, william walker, daniel watterson, simone walker",2019,ns3556,min,98,4.5,3.6
movie,kardec,"leonardo medeiros, sandra corveloni, genezio de barros, guilherme piva, leonardo franco, dalton vigh, charles baudin, julia konrad",2019,ns3557,min,110,3.0,3.6
movie,travis scott: look mom i can fly,travis scott,2019,ns3558,min,85,1.0,3.5
tv show,million pound menu,,2019,ns3559,seasons,2,4.0,3.6
movie,dave chappelle: sticks & stones,dave chappelle,2019,ns3560,min,66,5.0,3.5
movie,drink drank drunk,"carlos chan, ken hung, deep ng, michelle wai, yee tong, felix lok, kin-yan lee",2016,ns3561,min,92,4.0,3.5
tv show,13 reasons why: beyond the reasons,"dylan minnette, katherine langford, kate walsh, derek luke, alisha boe, justin prentice, brandon flynn, miles heizer, christian navarro, brian yorkey, tom mccarthy, selena gomez, mandy teefey, jay asher, dr. rona hu, dr. helen hsu, dr. rebecca hedrick, alexis jones, elaine welteroth, julia bicknell, dr. christine moutier, nic sheff, carrie goldberg, anne winters, joy gorman, brandon butler, marissa jo cerar, susanne timms",2019,ns3562,seasons,3,2.0,3.6
tv show,hero mask,"yasuyuki kase, yuhko kaida, junpei morita, kentaro takano, kouki uchiyama, yutaka aoyama, takayuki sugo, yutaka nakano, haruka shibuya, tomoyuki shimura, yuichi karasuma, yukiyo fujii, fuminori komatsu, tomoko miyadera",2019,ns3563,seasons,2,4.0,3.6
movie,kaake da viyah,"priti sapru, nirmal rishi, jordan sandhu, prabh grewal, karamjit anmol, harby sangha, gurmeet sajan, prince kanwaljit singh",2019,ns3564,min,133,4.0,3.5
movie,marriage palace,"sharry mann, payal rajput, jaswinder bhalla, b.n. sharma, harby sangha, nirmal rishi, anita devgan, rupinder roopi",2018,ns3565,min,135,4.0,3.5
movie,mayday life,"mayday, huang bo, tony leung ka-fai",2019,ns3566,min,120,3.0,3.5
movie,saavat,"smita tambe, milind shirole, shwetambari ghute, shitanshu kumar sharad, nishikant rawji, sanjivani khanvilkar",2019,ns3567,min,118,3.0,3.4
movie,american factory,,2019,ns3568,min,110,5.0,3.5
movie,game over (hindi version),"taapsee pannu, vinodhini, parvathi t, ramya subramanian, sanchana natarajan, anish kuruvilla, david solomon raja",2019,ns3569,min,98,5.0,3.5
movie,game over (tamil version),"taapsee pannu, vinodhini, parvathi t, ramya subramanian, sanchana natarajan, anish kuruvilla, david solomon raja",2019,ns3570,min,98,5.0,3.6
movie,game over (telugu version),"taapsee pannu, vinodhini, parvathi t, ramya subramanian, sanchana natarajan, anish kuruvilla, david solomon raja",2019,ns3571,min,98,4.5,3.4
tv show,hyperdrive,"rutledge wood, mike hill, michael bisping, lindsay czarniak",2019,ns3572,season,1,2.0,3.5
movie,the girl allergic to wi-fi,"sue ramirez, jameson blake, markus paterson, angellie saño",2018,ns3573,min,104,4.0,3.6
movie,our planet - behind the scenes,david attenborough,2019,ns3574,min,63,3.0,3.5
movie,simon amstell: set free,simon amstell,2019,ns3575,min,52,3.0,3.5
tv show,45 rpm,"carlos cuevas, guiomar puerta, iván marcos, israel elejalde, eudald font, luis larrodera, carmen gutiérrez, diana gómez, vito sanz, marina san josé, pere ponce, joan pera",2019,ns3576,season,1,4.0,3.6
tv show,apache: the life of carlos tevez,"balthazar murillo, vanesa gonzález, alberto ajaka, sofía gala castiglione, patricio contreras, matías recalt, osqui guzmán, roberto vallejos, diego gallardo",2019,ns3577,season,1,4.0,3.6
tv show,better than us,"paulina andreeva, kirill käro, aleksandr ustyugov, olga lomonosova, eldar kalimulin, vitaliya kornienko, vera panfilova, aleksandr kuznetsov, fyodor lavrov, sergey sosnovskiy, kirill polukhin, pavel vorontsov",2019,ns3578,season,1,1.0,3.5
tv show,diagnosis,lisa sanders,2019,ns3579,season,1,4.0,3.6
tv show,green frontier,"juana del río, ángela cano, miguel dionisio ramos, nelson camayo, bruno clairefond, marcela mar, andrés crespo, john narváez, edwin morales, karla lópez, antonio bolívar",2019,ns3580,season,1,1.0,3.4
movie,invader zim: enter the florpus,"richard steven horvitz, rikki simons, andy berman, melissa fahn, rodger bumpass, jhonen vasquez, wally wingert, kevin mcdonald, olivia d'abo, eric bauza",2019,ns3581,min,72,3.0,3.6
tv show,mindhunter,"jonathan groff, holt mccallany, anna torv, cotter smith, hannah gross",2019,ns3582,seasons,2,3.0,3.5
movie,selfless,"ryan reynolds, natalie martinez, matthew goode, ben kingsley, victor garber, derek luke, michelle dockery, melora hardin, brendan mccarthy, sam page",2015,ns3583,min,117,4.5,3.5
movie,sextuplets,"marlon wayans, bresha webb, michael ian black, glynn turman, molly shannon, debbi morgan",2019,ns3584,min,100,5.0,3.5
movie,super monsters back to school,"elyse maloway, vincent tong, erin matthews, andrea libman, alessandro juliani, nicole anthony, diana kaarina, gigi saul guerrero, ian james corlett, britt mckillip, kathleen barr",2019,ns3585,min,24,3.5,3.5
tv show,the king's avatar,"yang yang, jiang shuying, lai yumeng, li muchen, lai yi, fan jinwei, jiang long, sun ning, li junchen, zhao chulun, liu qiushi, jiang xueming, liang yimu, yang tindong, gao hanyu, kuang muye, ji xiangning, hao shuai, song hanyu, gu youming",2019,ns3586,season,1,3.5,3.5
movie,the little switzerland,"jon plazaola, maggie civantos, ingrid garcía jonsson, lander otaola, secun de la rosa, ramón barea, maribel salas, mikel losada, pepe rapazote, enrique villén, kandido uranga, anabela teixeira, karra elejalde, antonio resines",2019,ns3587,min,86,3.0,3.5
tv show,victim number 8,"césar mateo, maría de nati, verónika moral, iñaki ardanaz, farah hamed, lisi linder, khaled kouka, óscar zafra, jesús ruyman, alfonso torregrosa, itziar lazkano, son khoury, youssef bougarouane, marcial álvarez",2018,ns3588,season,1,4.0,3.5
tv show,cannon busters,"yoshitsugu matsuoka, hinaki yano, shiori izawa, junji majima, yosuke akimoto, nobuyuki hiyama, takaya kuroda, katsuhisa houki, taro yamaguchi, junko minagawa, tomomi maruyama",2019,ns3589,season,1,3.0,3.7
tv show,sacred games,"saif ali khan, nawazuddin siddiqui, radhika apte, neeraj kabi, jitendra joshi",2019,ns3590,seasons,2,5.0,3.6
tv show,til death do us part,"wen chen-ling, river huang, lin he-xuan, phoebe lin, janel tsai, dara hanfman, hsia teng-hung, nikki hsin-ying hsieh",2019,ns3591,season,1,4.0,3.5
movie,whindersson nunes: adult,whindersson nunes,2019,ns3592,min,69,5.0,3.6
tv show,happy jail,,2019,ns3593,season,1,3.5,3.6
movie,uyare,"parvathy, asif ali, tovino thomas, siddique, pratap pothan, samyuktha menon, anarkali marikar, prem prakash",2019,ns3594,min,119,3.5,3.6
movie,90 ml,"oviya, masoom shankar, bommu lakshmi, monisha ram, tej raj, shree gopika, anson paul, devadarshini chetan",2019,ns3595,min,123,2.0,3.5
movie,calum von moger: unbroken,calum von moger,2019,ns3596,min,93,2.0,3.5
movie,hasta los dientes,,2018,ns3597,min,109,4.5,3.5
tv show,knightfall,"tom cullen, jim carter, pádraic delaney, simon merrells, julian ovenden, olivia ross, ed stoppard, sabrina bartlett, bobby schofield, sarah-sofie boussnina",2019,ns3598,seasons,2,5.0,3.5
tv show,dc super hero girls,"grey griffin, tara strong, nicole sullivan, kari wahlgren, myrna velasco, kimberly brooks",2019,ns3599,season,1,4.0,3.5
movie,colin quinn: red state blue state,colin quinn,2019,ns3600,min,66,4.0,3.5
tv show,glow,"alison brie, betty gilpin, marc maron, britney young, sydelle noel, gayle rankin, sunita mani, kimmy gatewood, rebekka johnson, jackie tohn, ellen wong, kate nash, britt baron, kia stevens, chris lowell, alex rich",2019,ns3601,seasons,3,4.0,3.5
tv show,izombie,"rose mciver, malcolm goodwin, rahul kohli, robert buckley, david anders, aly michalka",2019,ns3602,seasons,5,3.5,3.6
movie,jaoon kahan bata ae dil,"khushboo upadhyay, rohit kokate, himanshu kohli, mohammed shakir",2018,ns3603,min,107,1.5,3.5
movie,rocko's modern life: static cling,"carlos alazraqui, tom kenny, charlie adler, jill talley, mr. lawrence, joe murray",2019,ns3604,min,46,4.5,3.5
tv show,sintonia,"christian malheiros, jottapê, bruna mascarenhas",2019,ns3605,season,1,3.0,3.5
tv show,the family,"james cromwell, david rysdahl, ben rosenfield, zachary booth",2019,ns3606,season,1,4.0,3.6
tv show,bad guys,"kim sang-jung, ma dong-seok, park hae-jin, cho dong-hyuk, kang ye-won, kang shin-il, ji-a min, hwang seung-eon",2014,ns3607,season,1,3.5,3.5
tv show,dollar,"adel karam, amel bouchoucha",2019,ns3608,season,1,3.0,3.5
tv show,jane the virgin,"gina rodriguez, andrea navedo, yael grobglas, justin baldoni, ivonne coll, brett dier, jaime camil, anthony mendez",2019,ns3609,seasons,5,4.0,3.5
tv show,let's eat 2,"yoon du-jun, seo hyun-jin, kwon yul, kim hee-won, hwang seog-jeong, cho eun-ji, hwang seung-un, lee ju-seung, kim ji-young",2015,ns3610,season,1,5.0,3.6
tv show,let’s eat,"lee soo-kyung, yoon du-jun, yoon so-hui, shim hyoung-tak, do-yeon lee, jang won-young, jung soo-young",2013,ns3611,season,1,2.0,3.5
tv show,misaeng,"im si-wan, kang so-ra, lee sung-min, kang ha-neul, byun yo-han, kim dae-myeong, shin eun-jung, park hae-joon",2014,ns3612,season,1,4.0,3.5
tv show,oh my ghost,"park bo-young, cho jung-seok, lim ju-hwan, kim seul-ki",2015,ns3613,season,1,5.0,3.6
tv show,reply 1994,"go ara, jung woo, sung dong-il, dohee, son ho-jun, kim sung-kyun, cha seon-wu, yoo yeon-seok, lee il-hwa",2014,ns3614,season,1,4.0,3.6
tv show,reply 1997,"jung eun-ji, seo in-guk, shin so-yul, ji-won eun, lee ho-won, lee si-eon, sung dong-il, lee il-hwa, song jong-ho",2012,ns3615,season,1,3.0,3.6
tv show,wu assassins,"iko uwais, katheryn winnick, byron mann, tommy flanagan, li jun li, celia au, lewis tan, lawrence kao, juju chan, tzi ma, cranston johnson, mark dacascos, kevin durand, jeff fahey, summer glau",2019,ns3616,season,1,4.0,3.5
movie,badla,"amitabh bachchan, taapsee pannu, amrita singh, tony luke, manav kaul",2019,ns3617,min,117,4.0,3.6
movie,theo von: no offense,theo von,2016,ns3618,min,67,4.5,3.5
movie,crazy beautiful you,"kathryn bernardo, daniel padilla, lorna tolentino, gabby concepcion, inigo pascual",2015,ns3619,min,114,3.0,3.6
movie,i'm brent morin,brent morin,2015,ns3620,min,67,3.5,3.6
movie,jim jefferies : bare,jim jefferies,2014,ns3621,min,77,2.5,3.6
movie,screwball,,2018,ns3622,min,105,3.0,3.6
movie,sebastian maniscalco: why would you do that,sebastian maniscalco,2016,ns3623,min,63,3.0,3.5
movie,enter the anime,"kozo morishita, yoko takahashi, shinji aramaki, kenji kamiyama",2019,ns3624,min,59,3.5,3.5
tv show,no good nick,"melissa joan hart, sean astin, siena agudong, lauren lindsey donzis, kalama epstein",2019,ns3625,seasons,2,2.0,3.5
movie,no one will ever know,"adriana paz, jorge a. jiménez, david medel, arcelia ramírez, luciano marti, joanna larequi, claudia santiago, paul choza, gabriel casanova, alisson santiago, manuel ojeda, ofelia medina, silvia pasquel",2017,ns3626,min,102,3.0,3.5
movie,misfit,"djamila, niek roozen, bente fokkens, jolijn henneman, fenna ramos, jill schirnhofer, donny roelvink, défano holwijn, luca gilliot",2017,ns3627,min,81,5.0,3.5
tv show,basketball or nothing,,2019,ns3628,season,1,4.5,3.5
movie,léa & i,"léa moret, camille shooshani",2019,ns3629,min,84,4.0,3.6
movie,otherhood,,2019,ns3630,min,101,3.0,3.5
movie,uriyadi 2,"vijay kumar, vismaya, shankar thas, abbas, sudhakar, durai ramesh",2019,ns3631,min,116,3.5,3.6
movie,manu,"raja goutham, chandini chowdary, bomma sreedhar, john kottoly, srikanth mullagiri, ravi teja",2018,ns3632,min,177,4.0,3.6
tv show,sleepless society: nyctophobia,"chermarn boonyasak, nattapat nimjirawat, jason young, matthew deane chanthavanij, inthira charoenpura, natharinee kanasoot",2019,ns3633,season,1,4.5,3.5
tv show,the letdown,"alison bell, duncan fellows, noni hazlehurst, sacha horler, leon ford, lucy durack, leah vandenberg, celeste barber, xana tang, patrick brammall",2019,ns3634,seasons,2,3.0,3.5
movie,the red sea diving resort,"chris evans, michael kenneth williams, haley bennett, alessandro nivola, michiel huisman, alex hassell, mark ivanir, chris chalk, greg kinnear, ben kingsley",2019,ns3635,min,130,3.0,3.5
movie,whitney cummings: can i touch it?,whitney cummings,2019,ns3636,min,59,5.0,3.4
tv show,twelve forever,"kelsy abbott, antony del rio, jaylen barron, matt berry, bridget everett, brandon wardell, steve agee, spencer rothbell, nick sumida, ashley boettcher, wade randolph",2019,ns3637,season,1,3.5,3.5
movie,boi,"bernat quintana, adrian pang, andrew lua, rachel lascar, fina rius, miranda gas",2018,ns3638,min,111,4.0,3.4
